txn_id,timestamp,amount,payment_method,bank,failure_reason,attempt_no,hour_of_day,is_weekend,customer_past_success_rate,minutes_since_last_failure,is_flagged_risk,retry_succeeded
txn_004867,2026-06-03T07:19:00,416.15,wallet,yesbank,insufficient_funds,1,11,0,0.66,720,0,1
txn_004868,2026-07-25T13:45:00,1750.82,upi,icici,invalid_otp,3,4,0,0.633,720,0,0
txn_004869,2026-07-15T14:35:00,2109.63,card,yesbank,network_timeout,2,5,1,0.727,60,0,1
txn_004870,2026-07-02T06:39:00,3100.92,upi,hdfc,issuer_declined,1,19,1,0.352,15,0,0
txn_004871,2026-06-22T00:55:00,359.18,netbanking,kotak,bank_server_down,1,19,0,0.739,60,0,1
txn_004872,2026-07-01T23:20:00,119.43,netbanking,axis,insufficient_funds,1,11,0,0.47,5,0,0
txn_004873,2026-07-11T11:42:00,509.74,card,icici,insufficient_funds,1,4,0,0.608,180,0,0
txn_004874,2026-06-21T14:48:00,488.9,wallet,hdfc,gateway_error,2,15,1,0.933,5,0,1
txn_004875,2026-06-06T00:13:00,2931.55,wallet,sbi,bank_server_down,1,11,0,0.591,1,0,0
txn_004876,2026-07-12T10:09:00,356.55,card,kotak,issuer_declined,2,4,1,0.66,1,0,0
txn_004877,2026-07-29T11:51:00,1987.86,card,sbi,bank_server_down,1,1,0,0.283,60,0,1
txn_004878,2026-07-12T05:36:00,986.19,card,hdfc,network_timeout,1,9,0,0.866,180,0,1
txn_004879,2026-06-28T18:42:00,975.82,wallet,icici,bank_server_down,3,10,0,0.753,60,0,0
txn_004880,2026-07-16T13:39:00,105.31,card,axis,invalid_otp,1,7,1,0.821,30,0,1
txn_004881,2026-07-06T16:22:00,7082.37,card,sbi,issuer_declined,2,0,0,0.745,5,0,0
txn_004882,2026-06-23T22:45:00,1084.62,upi,icici,gateway_error,2,9,0,0.901,180,0,1
txn_004883,2026-06-02T08:16:00,246.03,netbanking,sbi,gateway_error,1,11,0,0.523,1,0,1
txn_004884,2026-06-18T06:33:00,338.27,wallet,hdfc,insufficient_funds,2,1,0,0.323,15,0,0
txn_004885,2026-07-19T03:32:00,1096.82,upi,axis,gateway_error,2,14,1,0.961,5,0,1
txn_004886,2026-06-22T16:19:00,2476.81,card,icici,invalid_otp,2,0,0,0.687,720,0,0
txn_004887,2026-06-16T14:28:00,1505.21,upi,idfc,issuer_declined,3,15,1,0.457,5,0,0
txn_004888,2026-06-28T12:46:00,202.21,upi,hdfc,insufficient_funds,1,3,1,1.0,30,0,0
txn_004889,2026-06-22T22:37:00,1636.73,upi,kotak,card_expired,1,21,0,0.541,30,0,0
txn_004890,2026-06-20T13:02:00,882.59,upi,hdfc,insufficient_funds,2,6,1,0.798,15,0,1
txn_004891,2026-06-18T20:16:00,620.72,card,sbi,network_timeout,1,15,0,0.706,30,0,1
txn_004892,2026-07-16T02:35:00,2283.12,card,other,bank_server_down,3,18,0,0.906,60,0,1
txn_004893,2026-06-03T19:36:00,3087.67,netbanking,axis,gateway_error,1,13,0,0.71,30,0,1
txn_004894,2026-06-20T06:31:00,1179.75,card,other,gateway_error,1,17,1,0.746,720,0,1
txn_004895,2026-07-01T15:34:00,246.92,upi,hdfc,issuer_declined,1,14,0,0.857,5,0,0
txn_004896,2026-06-26T00:02:00,975.13,card,axis,card_expired,1,9,0,0.651,1,0,0
txn_004897,2026-07-28T13:15:00,2138.59,card,axis,gateway_error,2,12,0,0.69,720,0,1
txn_004898,2026-07-22T05:44:00,642.42,netbanking,icici,invalid_otp,1,5,1,0.747,720,0,1
txn_004899,2026-07-06T17:14:00,1319.72,upi,axis,risk_block,1,13,1,0.381,5,1,0
txn_004900,2026-06-11T10:11:00,1339.83,wallet,kotak,invalid_otp,1,20,0,0.939,180,0,0
txn_004901,2026-07-29T03:05:00,230.01,wallet,idfc,insufficient_funds,1,14,0,0.615,30,0,1
txn_004902,2026-06-27T11:35:00,281.28,card,sbi,gateway_error,2,22,0,0.73,60,0,1
txn_004903,2026-07-17T13:51:00,334.54,wallet,idfc,issuer_declined,3,14,0,0.813,30,0,0
txn_004904,2026-06-29T11:54:00,374.2,card,icici,bank_server_down,2,8,1,0.918,15,0,1
txn_004905,2026-06-05T10:57:00,1352.54,wallet,hdfc,insufficient_funds,1,15,0,0.996,1,0,1
txn_004906,2026-06-17T10:17:00,625.48,netbanking,axis,insufficient_funds,2,0,0,0.779,15,0,0
txn_004907,2026-06-05T14:57:00,3752.61,netbanking,hdfc,bank_server_down,3,11,0,0.613,1,0,1
txn_004908,2026-07-26T17:02:00,134.7,upi,yesbank,network_timeout,1,1,0,0.7,30,0,1
txn_004909,2026-07-14T21:59:00,381.03,upi,idfc,issuer_declined,1,2,1,0.824,30,0,0
txn_004910,2026-06-03T10:42:00,1227.56,card,icici,insufficient_funds,1,4,1,1.0,30,0,0
txn_004911,2026-06-18T16:08:00,921.03,netbanking,kotak,insufficient_funds,1,10,0,0.602,180,0,1
txn_004912,2026-07-16T08:06:00,17.51,netbanking,axis,risk_block,1,4,1,0.63,720,1,0
txn_004913,2026-07-26T04:21:00,292.9,card,other,insufficient_funds,1,17,1,0.865,30,0,1
txn_004914,2026-06-25T10:05:00,170.66,wallet,idfc,insufficient_funds,2,18,0,0.58,5,0,0
txn_004915,2026-06-13T16:31:00,85.99,upi,idfc,invalid_otp,1,5,0,0.589,30,0,0
txn_004916,2026-07-28T16:11:00,573.63,netbanking,yesbank,gateway_error,1,3,0,0.561,720,0,1
txn_004917,2026-07-22T11:53:00,499.95,upi,idfc,gateway_error,1,7,1,1.0,1,0,1
txn_004918,2026-07-06T03:45:00,367.24,card,axis,insufficient_funds,1,10,0,1.0,5,0,1
txn_004919,2026-07-08T07:53:00,1201.91,netbanking,yesbank,bank_server_down,1,9,0,1.0,5,0,1
txn_004920,2026-07-30T12:18:00,407.8,netbanking,icici,card_expired,2,20,0,0.624,60,0,0
txn_004921,2026-06-16T01:55:00,39382.05,upi,idfc,invalid_otp,2,4,0,0.629,60,0,0
txn_004922,2026-07-30T22:46:00,139.84,netbanking,other,gateway_error,2,13,0,0.741,720,0,0
txn_004923,2026-06-03T14:43:00,10741.12,upi,other,insufficient_funds,2,22,0,0.447,180,0,0
txn_004924,2026-07-09T09:49:00,204.69,netbanking,idfc,insufficient_funds,1,13,1,0.657,720,0,1
txn_004925,2026-06-25T22:47:00,1228.56,card,hdfc,issuer_declined,1,12,0,0.824,60,0,1
txn_004926,2026-07-11T23:25:00,328.29,upi,kotak,risk_block,3,10,0,0.858,180,1,0
txn_004927,2026-07-16T19:35:00,579.75,card,icici,gateway_error,3,3,1,0.294,15,0,0
txn_004928,2026-06-28T10:27:00,1639.81,card,idfc,bank_server_down,2,5,0,0.691,5,0,0
txn_004929,2026-07-20T12:37:00,621.03,wallet,hdfc,invalid_otp,1,16,1,0.803,60,0,0
txn_004930,2026-06-29T06:57:00,129.29,card,sbi,gateway_error,1,3,0,0.777,1,0,1
txn_004931,2026-06-16T19:58:00,197.12,wallet,hdfc,network_timeout,2,20,0,0.471,5,0,1
txn_004932,2026-06-12T20:10:00,2899.13,upi,yesbank,insufficient_funds,2,9,1,0.853,720,0,0
txn_004933,2026-06-26T14:05:00,415.98,card,other,issuer_declined,2,14,0,0.671,30,0,1
txn_004934,2026-07-25T11:26:00,3694.5,card,hdfc,insufficient_funds,1,1,0,0.506,720,0,0
txn_004935,2026-07-08T19:36:00,1158.88,card,sbi,issuer_declined,1,8,1,0.831,1,0,1
txn_004936,2026-07-12T09:08:00,369.42,upi,other,card_expired,1,16,1,0.928,180,0,0
txn_004937,2026-06-03T02:13:00,164.63,upi,hdfc,network_timeout,2,11,0,0.349,5,0,1
txn_004938,2026-07-22T13:00:00,1313.35,card,idfc,insufficient_funds,1,13,1,0.551,180,0,0
txn_004939,2026-06-26T09:30:00,2041.33,netbanking,axis,gateway_error,1,20,0,0.903,60,0,1
txn_004940,2026-06-15T06:28:00,686.36,card,icici,issuer_declined,1,18,0,0.885,15,0,0
txn_004941,2026-07-13T04:14:00,2323.54,netbanking,idfc,gateway_error,1,14,0,0.872,1,0,1
txn_004942,2026-06-11T11:51:00,1380.21,upi,icici,insufficient_funds,1,17,0,0.591,720,0,1
txn_004943,2026-07-30T23:57:00,185.54,netbanking,other,invalid_otp,1,17,0,0.192,180,0,0
txn_004944,2026-06-20T22:29:00,183.53,card,other,gateway_error,2,11,0,1.0,15,0,1
txn_004945,2026-06-08T14:03:00,843.12,upi,yesbank,insufficient_funds,3,18,0,0.816,30,0,1
txn_004946,2026-07-23T19:49:00,538.98,card,yesbank,insufficient_funds,1,1,0,1.0,180,0,1
txn_004947,2026-06-11T07:55:00,8461.78,wallet,yesbank,bank_server_down,1,7,0,0.72,720,0,1
txn_004948,2026-07-02T07:37:00,1033.47,wallet,sbi,invalid_otp,1,6,0,0.834,180,0,0
txn_004949,2026-07-09T20:17:00,234.23,upi,icici,network_timeout,2,22,1,0.326,60,0,1
txn_004950,2026-06-21T05:18:00,58.22,wallet,icici,card_expired,3,9,0,0.98,30,0,0
txn_004951,2026-07-04T22:37:00,329.16,upi,sbi,insufficient_funds,1,5,0,0.94,1,0,1
txn_004952,2026-07-21T04:22:00,174.21,upi,idfc,bank_server_down,1,15,0,0.719,180,0,1
txn_004953,2026-06-14T13:29:00,587.35,wallet,kotak,invalid_otp,2,8,0,0.81,720,0,0
txn_004954,2026-06-18T17:01:00,105.21,card,axis,bank_server_down,2,18,0,0.99,180,0,1
txn_004955,2026-06-12T01:32:00,336.64,upi,yesbank,invalid_otp,2,9,0,0.66,60,0,1
txn_004956,2026-06-01T13:18:00,8299.34,wallet,kotak,network_timeout,1,18,1,0.884,720,0,1
txn_004957,2026-07-21T17:26:00,4615.67,wallet,other,invalid_otp,1,2,0,0.444,180,0,0
txn_004958,2026-06-16T23:36:00,577.74,wallet,idfc,issuer_declined,1,0,0,0.971,30,0,0
txn_004959,2026-07-16T11:23:00,813.48,card,other,insufficient_funds,1,1,0,0.713,15,0,1
txn_004960,2026-07-22T02:55:00,727.85,netbanking,yesbank,gateway_error,1,6,1,0.756,60,0,1
txn_004961,2026-07-05T00:00:00,16.3,netbanking,yesbank,network_timeout,1,9,0,0.841,1,0,0
txn_004962,2026-06-01T08:21:00,552.52,upi,axis,gateway_error,2,7,0,0.682,15,0,0
txn_004963,2026-06-10T21:29:00,1901.15,netbanking,idfc,risk_block,1,9,1,0.815,720,1,0
txn_004964,2026-07-15T14:55:00,1876.23,wallet,icici,card_expired,1,19,0,0.718,180,0,0
txn_004965,2026-06-22T17:51:00,36.97,upi,icici,network_timeout,1,15,0,0.385,720,0,1
txn_004966,2026-07-12T13:02:00,1473.1,netbanking,hdfc,insufficient_funds,3,5,0,0.522,60,0,0
txn_004967,2026-07-12T15:33:00,1330.02,upi,icici,card_expired,1,15,1,1.0,60,0,0
txn_004968,2026-07-20T16:03:00,2524.42,wallet,idfc,risk_block,1,16,1,0.655,15,1,1
txn_004969,2026-06-13T19:07:00,139.63,netbanking,other,insufficient_funds,3,5,0,0.829,1,0,0
txn_004970,2026-07-10T00:44:00,8787.69,netbanking,icici,insufficient_funds,2,20,0,0.625,5,0,1
txn_004971,2026-06-30T11:53:00,763.48,netbanking,sbi,network_timeout,1,13,0,0.902,720,0,1
txn_004972,2026-06-25T05:32:00,203.34,netbanking,icici,bank_server_down,1,4,0,0.57,1,0,1
txn_004973,2026-06-09T22:17:00,325.98,wallet,other,invalid_otp,1,19,0,1.0,30,0,1
txn_004974,2026-06-20T11:19:00,842.35,card,yesbank,gateway_error,2,22,0,0.926,180,0,1
txn_004975,2026-06-07T00:40:00,259.43,wallet,kotak,network_timeout,1,2,0,0.746,1,0,0
txn_004976,2026-07-28T00:32:00,639.76,card,other,issuer_declined,1,11,1,0.591,30,0,0
txn_004977,2026-06-08T22:00:00,254.48,card,sbi,invalid_otp,1,9,0,0.537,30,0,1
txn_004978,2026-07-07T23:07:00,469.13,card,axis,bank_server_down,1,21,0,0.578,30,0,1
txn_004979,2026-06-11T17:08:00,527.08,wallet,idfc,insufficient_funds,1,22,0,0.458,30,0,1
txn_004980,2026-06-19T09:55:00,81.84,upi,idfc,bank_server_down,2,1,0,0.791,15,0,1
txn_004981,2026-07-04T04:10:00,225.53,netbanking,idfc,gateway_error,1,16,1,0.918,15,0,0
txn_004982,2026-06-27T18:03:00,4942.96,card,idfc,invalid_otp,3,4,0,0.679,180,0,0
txn_004983,2026-07-12T03:14:00,2019.04,card,idfc,insufficient_funds,1,22,0,1.0,60,0,1
txn_004984,2026-06-30T21:09:00,910.49,netbanking,yesbank,issuer_declined,1,1,0,1.0,1,0,1
txn_004985,2026-07-28T15:01:00,39.16,upi,hdfc,network_timeout,1,3,0,0.49,15,0,0
txn_004986,2026-07-23T14:39:00,62.39,netbanking,icici,card_expired,2,20,0,0.497,30,0,0
txn_004987,2026-06-18T19:10:00,119.87,card,sbi,network_timeout,1,3,0,0.903,1,0,0
txn_004988,2026-07-09T09:50:00,8712.12,netbanking,yesbank,network_timeout,1,1,1,0.857,15,0,0
txn_004989,2026-06-06T22:06:00,474.88,card,idfc,network_timeout,2,8,0,0.903,60,0,0
txn_004990,2026-06-08T00:05:00,252.21,upi,idfc,risk_block,1,17,0,0.498,720,1,0
txn_004991,2026-06-02T01:51:00,888.72,card,idfc,risk_block,1,15,1,0.984,30,1,0
txn_004992,2026-07-08T02:54:00,787.04,netbanking,kotak,invalid_otp,2,21,1,0.772,1,0,1
txn_004993,2026-06-17T15:09:00,1261.15,card,yesbank,insufficient_funds,1,15,1,0.857,1,0,0
txn_004994,2026-07-09T14:21:00,269.8,upi,sbi,gateway_error,1,10,1,0.5,15,0,1
txn_004995,2026-06-14T20:36:00,179.25,card,hdfc,network_timeout,2,12,0,0.746,720,0,1
txn_004996,2026-07-04T15:05:00,2031.22,netbanking,kotak,card_expired,1,0,1,0.801,720,0,0
txn_004997,2026-06-13T09:57:00,259.96,netbanking,sbi,risk_block,1,14,0,0.659,15,1,0
txn_004998,2026-06-30T03:44:00,331.41,wallet,idfc,risk_block,3,16,1,0.489,15,1,0
txn_004999,2026-06-09T12:55:00,1023.83,upi,yesbank,insufficient_funds,3,23,0,0.879,30,0,0
txn_005000,2026-07-08T19:17:00,2563.49,wallet,sbi,risk_block,1,3,1,0.636,30,1,0
txn_005001,2026-07-25T06:49:00,918.97,upi,sbi,network_timeout,3,17,0,0.339,720,0,0
txn_005002,2026-06-18T13:17:00,149.93,card,idfc,network_timeout,1,15,1,0.514,15,0,1
txn_005003,2026-06-10T07:24:00,1488.93,card,hdfc,risk_block,2,10,0,0.663,30,1,0
txn_005004,2026-07-17T15:45:00,650.73,upi,axis,insufficient_funds,1,18,0,0.736,30,0,0
txn_005005,2026-06-18T03:36:00,1373.46,upi,hdfc,issuer_declined,3,21,0,0.493,15,0,0
txn_005006,2026-06-01T15:01:00,149.6,netbanking,other,card_expired,2,22,0,0.832,720,0,0
txn_005007,2026-07-07T22:30:00,996.49,upi,hdfc,card_expired,1,1,0,0.743,720,0,0
txn_005008,2026-06-15T18:23:00,1059.5,card,yesbank,issuer_declined,1,3,0,0.355,5,0,0
txn_005009,2026-06-09T04:06:00,442.61,wallet,other,bank_server_down,1,13,0,0.922,30,0,0
txn_005010,2026-07-28T11:33:00,4631.77,upi,icici,insufficient_funds,1,13,0,0.751,15,0,1
txn_005011,2026-07-02T04:43:00,304.34,card,kotak,network_timeout,2,18,1,0.777,5,0,1
txn_005012,2026-07-15T09:32:00,1692.11,upi,yesbank,issuer_declined,2,7,0,0.624,15,0,1
txn_005013,2026-06-19T15:51:00,532.63,netbanking,hdfc,bank_server_down,1,17,0,0.412,5,0,1
txn_005014,2026-06-28T00:29:00,182.37,card,kotak,network_timeout,2,11,0,0.61,1,0,1
txn_005015,2026-07-21T19:01:00,487.38,card,hdfc,insufficient_funds,1,23,0,0.914,30,0,0
txn_005016,2026-06-11T18:15:00,400.3,card,yesbank,insufficient_funds,2,20,1,0.659,1,0,1
txn_005017,2026-07-23T19:36:00,1986.29,card,idfc,bank_server_down,1,22,0,0.761,15,0,1
txn_005018,2026-06-03T03:22:00,464.83,card,idfc,gateway_error,1,15,1,0.577,1,0,1
txn_005019,2026-06-28T11:07:00,160.17,wallet,idfc,issuer_declined,1,3,1,0.835,30,0,0
txn_005020,2026-06-19T01:17:00,156.32,wallet,other,bank_server_down,1,4,1,0.53,30,0,1
txn_005021,2026-06-25T17:49:00,430.44,upi,icici,insufficient_funds,1,6,0,0.641,5,0,1
txn_005022,2026-06-01T20:37:00,381.54,netbanking,idfc,insufficient_funds,2,11,0,0.29,5,0,0
txn_005023,2026-06-12T22:30:00,1049.72,netbanking,icici,network_timeout,2,16,0,0.608,720,0,1
txn_005024,2026-06-25T12:45:00,345.12,netbanking,yesbank,invalid_otp,2,5,0,0.897,720,0,1
txn_005025,2026-06-25T01:14:00,1749.67,upi,axis,invalid_otp,1,14,1,0.89,1,0,1
txn_005026,2026-06-28T05:29:00,218.92,wallet,kotak,invalid_otp,3,7,0,0.67,180,0,0
txn_005027,2026-06-20T00:07:00,305.3,card,axis,invalid_otp,2,20,0,0.527,5,0,0
txn_005028,2026-06-06T17:54:00,253.0,wallet,kotak,bank_server_down,2,23,0,0.739,30,0,1
txn_005029,2026-07-16T19:20:00,1162.44,netbanking,axis,network_timeout,2,11,0,0.556,15,0,1
txn_005030,2026-06-21T00:00:00,748.6,netbanking,yesbank,gateway_error,2,18,0,0.858,720,0,0
txn_005031,2026-06-10T13:11:00,1058.23,wallet,other,gateway_error,1,23,0,0.889,5,0,1
txn_005032,2026-07-29T23:38:00,1348.5,upi,axis,insufficient_funds,1,2,0,0.827,720,0,0
txn_005033,2026-07-25T17:08:00,493.66,wallet,sbi,risk_block,2,18,0,0.76,720,1,0
txn_005034,2026-07-26T14:07:00,121.28,card,axis,card_expired,1,20,0,0.924,720,0,0
txn_005035,2026-06-06T05:05:00,2146.78,wallet,icici,card_expired,1,16,0,0.732,60,0,0
txn_005036,2026-06-22T23:50:00,468.31,wallet,idfc,card_expired,2,20,1,0.366,30,0,0
txn_005037,2026-06-14T01:35:00,317.1,card,idfc,issuer_declined,2,11,1,0.549,60,0,0
txn_005038,2026-06-16T01:49:00,194.49,netbanking,yesbank,insufficient_funds,2,2,0,0.67,30,0,0
txn_005039,2026-07-21T01:05:00,538.9,card,yesbank,network_timeout,1,4,0,0.828,1,0,1
txn_005040,2026-06-06T18:18:00,3689.74,wallet,yesbank,bank_server_down,1,5,1,0.617,60,0,1
txn_005041,2026-07-07T19:07:00,684.39,netbanking,other,network_timeout,1,15,1,0.572,30,0,0
txn_005042,2026-06-12T03:38:00,1950.44,upi,axis,network_timeout,2,12,0,0.667,30,0,1
txn_005043,2026-07-27T02:07:00,9106.72,netbanking,idfc,issuer_declined,3,2,1,0.608,5,0,0
txn_005044,2026-06-07T15:59:00,1858.92,wallet,hdfc,bank_server_down,1,1,0,0.507,30,0,1
txn_005045,2026-06-01T11:28:00,488.69,wallet,other,bank_server_down,1,10,0,0.899,30,0,1
txn_005046,2026-07-03T07:21:00,216.47,upi,axis,card_expired,2,12,1,0.727,720,0,0
txn_005047,2026-06-18T12:25:00,815.33,netbanking,axis,gateway_error,3,5,0,0.527,1,0,0
txn_005048,2026-06-23T17:55:00,3578.59,wallet,axis,insufficient_funds,1,13,1,0.941,5,0,0
txn_005049,2026-07-02T09:23:00,2744.91,upi,yesbank,insufficient_funds,1,6,0,0.851,5,0,1
txn_005050,2026-07-30T01:24:00,853.58,wallet,other,card_expired,1,16,0,0.739,180,0,0
txn_005051,2026-07-02T10:30:00,1415.67,wallet,yesbank,insufficient_funds,1,2,0,1.0,180,0,0
txn_005052,2026-07-20T21:45:00,2730.28,card,icici,insufficient_funds,1,8,1,1.0,30,0,1
txn_005053,2026-07-25T17:36:00,62.27,card,idfc,issuer_declined,2,1,0,0.399,5,0,0
txn_005054,2026-06-14T04:43:00,255.07,upi,other,bank_server_down,2,10,0,0.62,60,0,1
txn_005055,2026-07-19T09:55:00,214.53,netbanking,icici,network_timeout,2,16,0,0.63,5,0,0
txn_005056,2026-06-06T09:01:00,530.14,card,icici,risk_block,1,1,1,0.985,180,1,0
txn_005057,2026-06-02T20:00:00,643.94,netbanking,icici,issuer_declined,1,4,0,0.906,720,0,1
txn_005058,2026-06-19T17:31:00,1525.59,wallet,hdfc,gateway_error,2,21,1,0.412,1,0,0
txn_005059,2026-07-15T11:03:00,1255.02,card,other,insufficient_funds,2,19,1,0.947,15,0,0
txn_005060,2026-06-17T20:07:00,45.13,upi,sbi,invalid_otp,3,3,0,0.75,180,0,0
txn_005061,2026-07-17T07:38:00,146.91,netbanking,idfc,invalid_otp,1,2,0,0.763,5,0,0
txn_005062,2026-06-14T06:49:00,732.35,netbanking,hdfc,issuer_declined,1,22,0,0.724,15,0,1
txn_005063,2026-07-04T01:09:00,2872.68,card,icici,issuer_declined,1,16,1,0.819,5,0,0
txn_005064,2026-06-13T15:59:00,2202.47,netbanking,other,invalid_otp,1,4,1,0.822,15,0,1
txn_005065,2026-06-30T06:34:00,2282.29,card,icici,insufficient_funds,1,3,1,0.776,30,0,0
txn_005066,2026-06-23T12:30:00,3210.43,card,hdfc,bank_server_down,1,8,1,0.941,720,0,1
txn_005067,2026-06-23T04:40:00,223.55,upi,sbi,issuer_declined,1,15,0,0.767,180,0,1
txn_005068,2026-07-16T04:04:00,3268.43,wallet,other,issuer_declined,1,18,0,0.686,180,0,0
txn_005069,2026-07-23T10:46:00,670.26,card,yesbank,insufficient_funds,1,21,1,1.0,5,0,1
txn_005070,2026-06-06T23:04:00,7830.6,upi,other,invalid_otp,2,9,0,1.0,5,0,0
txn_005071,2026-07-09T02:00:00,1048.92,wallet,icici,invalid_otp,2,3,1,0.667,30,0,0
txn_005072,2026-06-28T15:56:00,682.89,wallet,other,risk_block,1,18,0,0.817,5,1,0
txn_005073,2026-07-01T10:25:00,513.06,netbanking,yesbank,card_expired,1,17,0,0.784,30,0,0
txn_005074,2026-07-19T12:16:00,369.62,wallet,kotak,network_timeout,1,8,0,0.76,180,0,1
txn_005075,2026-06-02T18:34:00,814.91,wallet,hdfc,invalid_otp,1,20,0,0.719,5,0,1
txn_005076,2026-06-19T17:21:00,487.9,card,kotak,issuer_declined,1,6,0,0.519,30,0,0
txn_005077,2026-07-26T06:33:00,1218.36,card,kotak,invalid_otp,1,21,1,1.0,60,0,0
txn_005078,2026-07-20T02:28:00,1694.88,wallet,other,issuer_declined,2,1,1,0.405,720,0,0
txn_005079,2026-07-11T18:39:00,210.24,netbanking,kotak,issuer_declined,1,9,1,1.0,60,0,0
txn_005080,2026-07-01T00:18:00,3642.21,netbanking,idfc,issuer_declined,1,22,0,0.573,30,0,1
txn_005081,2026-06-15T06:14:00,1213.23,netbanking,sbi,issuer_declined,2,19,0,0.567,180,0,0
txn_005082,2026-06-29T12:47:00,1246.97,upi,yesbank,insufficient_funds,2,17,0,0.511,30,0,1
txn_005083,2026-06-23T23:07:00,97.68,card,sbi,gateway_error,2,15,0,0.901,15,0,0
txn_005084,2026-07-08T06:24:00,859.75,upi,yesbank,issuer_declined,2,15,0,0.789,5,0,1
txn_005085,2026-07-03T11:03:00,2884.93,card,other,invalid_otp,1,13,0,0.516,5,0,0
txn_005086,2026-06-01T16:56:00,281.53,netbanking,yesbank,insufficient_funds,1,10,0,0.668,5,0,0
txn_005087,2026-06-19T03:10:00,5138.08,netbanking,idfc,insufficient_funds,1,11,0,0.699,720,0,0
txn_005088,2026-06-17T00:42:00,98.6,card,other,invalid_otp,3,0,0,0.611,15,0,0
txn_005089,2026-06-07T21:18:00,70.6,card,kotak,bank_server_down,1,17,0,0.666,5,0,1
txn_005090,2026-06-18T09:07:00,736.17,upi,idfc,invalid_otp,1,7,0,0.589,15,0,0
txn_005091,2026-07-21T07:19:00,991.73,netbanking,other,bank_server_down,2,17,1,0.728,1,0,0
txn_005092,2026-06-18T11:40:00,197.96,wallet,hdfc,risk_block,2,2,0,0.507,5,1,0
txn_005093,2026-06-23T05:44:00,305.28,netbanking,hdfc,bank_server_down,1,8,1,0.924,720,0,1
txn_005094,2026-07-28T06:05:00,1286.84,card,axis,gateway_error,1,21,0,0.544,60,0,1
txn_005095,2026-06-28T09:34:00,284.82,netbanking,icici,issuer_declined,2,0,0,0.887,30,0,1
txn_005096,2026-06-05T01:58:00,331.98,card,other,insufficient_funds,1,1,1,1.0,60,0,0
txn_005097,2026-06-22T19:17:00,7037.27,upi,sbi,gateway_error,1,8,0,0.575,720,0,1
txn_005098,2026-06-09T22:17:00,1218.32,netbanking,other,card_expired,1,0,1,1.0,60,0,0
txn_005099,2026-06-21T18:13:00,1790.7,wallet,hdfc,issuer_declined,1,21,0,0.396,30,0,0
txn_005100,2026-06-21T01:34:00,2237.08,card,sbi,gateway_error,3,16,1,0.833,5,0,1
txn_005101,2026-07-16T03:21:00,798.54,wallet,icici,issuer_declined,1,0,0,0.743,720,0,0
txn_005102,2026-07-22T13:39:00,4056.08,netbanking,icici,insufficient_funds,2,23,0,0.709,5,0,0
txn_005103,2026-07-29T06:43:00,2612.64,upi,hdfc,gateway_error,1,23,0,0.761,15,0,1
txn_005104,2026-07-03T13:19:00,970.88,card,hdfc,issuer_declined,2,1,0,1.0,15,0,0
txn_005105,2026-06-29T20:22:00,211.18,card,hdfc,insufficient_funds,2,9,0,0.903,60,0,1
txn_005106,2026-06-15T16:22:00,12387.27,upi,other,issuer_declined,1,15,1,0.814,720,0,0
txn_005107,2026-07-03T16:04:00,769.01,wallet,axis,issuer_declined,1,17,0,0.905,1,0,1
txn_005108,2026-07-30T07:29:00,226.41,netbanking,hdfc,insufficient_funds,1,20,0,0.866,180,0,0
txn_005109,2026-07-20T22:28:00,961.91,netbanking,other,issuer_declined,1,9,0,0.925,60,0,0
txn_005110,2026-07-07T22:34:00,199.4,upi,yesbank,bank_server_down,1,19,1,0.511,15,0,0
txn_005111,2026-06-03T00:24:00,132.34,card,hdfc,bank_server_down,1,23,0,0.781,15,0,1
txn_005112,2026-06-07T20:31:00,2591.73,card,sbi,invalid_otp,1,0,1,0.886,15,0,1
txn_005113,2026-07-11T07:06:00,857.0,wallet,sbi,insufficient_funds,1,1,0,0.962,180,0,0
txn_005114,2026-06-13T06:09:00,130.57,upi,axis,bank_server_down,1,8,0,0.804,1,0,1
txn_005115,2026-06-02T04:05:00,286.65,wallet,idfc,insufficient_funds,3,3,0,1.0,720,0,0
txn_005116,2026-07-07T14:22:00,892.85,card,other,card_expired,1,6,1,0.501,30,0,0
txn_005117,2026-07-09T01:33:00,598.39,upi,icici,card_expired,1,14,0,0.749,180,0,1
txn_005118,2026-06-03T08:40:00,578.62,upi,yesbank,risk_block,2,9,0,0.559,1,1,0
txn_005119,2026-06-27T06:57:00,1348.62,upi,icici,insufficient_funds,1,1,0,0.572,15,0,0
txn_005120,2026-07-18T07:55:00,216.64,netbanking,hdfc,risk_block,1,2,0,1.0,60,1,0
txn_005121,2026-07-06T14:40:00,566.73,card,idfc,invalid_otp,2,17,0,0.683,1,0,1
txn_005122,2026-06-28T22:50:00,559.09,netbanking,axis,bank_server_down,1,4,0,0.723,720,0,1
txn_005123,2026-07-23T07:41:00,463.15,card,yesbank,gateway_error,1,16,1,0.98,15,0,1
txn_005124,2026-06-17T21:22:00,1691.23,wallet,kotak,issuer_declined,1,18,0,0.738,720,0,0
txn_005125,2026-07-19T13:55:00,1230.04,card,axis,insufficient_funds,1,21,1,0.528,5,0,0
txn_005126,2026-07-06T02:52:00,894.2,wallet,hdfc,invalid_otp,1,13,0,0.727,1,0,0
txn_005127,2026-07-07T16:36:00,1281.58,wallet,other,issuer_declined,1,6,0,0.489,30,0,0
